Date,1 Mo,3 Mo,6 Mo,1 Yr,2 Yr,3 Yr,5 Yr,7 Yr,10 Yr,20 Yr,30 Yr
2/28/03,1.710049401,1.78543584,1.41182897,1.793761044,2.144620903,2.906670613,3.676879125,3.528111598,4.232078979,4.931885064,#VALUE!
3/3/03,2.104638613,2.057366887,2.141099982,1.613355104,2.042060497,2.538594728,3.312027717,3.235530015,4.120261893,5.417061935,#VALUE!
3/4/03,1.413798921,1.569788519,1.434087914,1.749755658,1.78853645,2.48646071,2.85866502,3.696481303,4.11545608,4.721086006,#VALUE!
3/5/03,1.761282024,1.900641652,1.662556536,1.379129291,1.959702183,2.28976299,2.99858725,3.788485058,3.817621443,5.485046149,#VALUE!
3/6/03,2.121896364,1.589912552,1.306974928,1.330217068,2.438285238,1.947172751,2.691923259,3.325335166,4.010556658,5.541662103,#VALUE!
3/7/03,1.532781005,1.287613062,1.737943392,1.557639785,1.868363469,2.636254305,3.194247128,4.042001233,3.654591414,4.844409898,#VALUE!
3/10/03,2.006288604,1.798504226,1.650682857,1.816610635,1.562401015,2.113377956,3.139554979,3.938855113,4.356654699,5.373205489,#VALUE!
3/11/03,1.430376532,1.510540564,1.106804824,1.345059235,1.934228893,2.565206414,3.130492171,4.106315458,3.664443792,4.683726691,#VALUE!
3/12/03,1.844889466,1.912709003,1.243686364,1.875679337,1.668299993,2.297127636,2.6548114,3.181748797,3.919383947,5.327544518,#VALUE!
3/13/03,1.300960886,1.729869061,1.825118949,2.116564767,2.137197767,2.952637015,3.723878516,3.360880185,4.605315323,5.494389317,#VALUE!
3/14/03,1.284771763,1.991998425,1.68697018,1.395359318,2.089162201,2.507713887,2.830916493,3.919753122,3.973363475,4.786410936,#VALUE!
3/17/03,1.715951674,1.578405974,1.374610023,1.602028994,2.305194558,2.567172069,3.637403097,4.247410351,4.59594334,5.462063416,#VALUE!
3/18/03,1.972614057,1.185766019,1.859541618,2.282851141,2.493796696,2.186095733,2.98021025,3.560510127,4.333056524,5.038930749,#VALUE!
3/19/03,1.581087618,1.524594476,1.425629779,1.76411384,1.796449068,2.306896069,3.115127301,4.05544022,4.113977003,5.366033655,#VALUE!
3/20/03,1.202481632,2.017966865,1.934955208,1.531031253,2.659815378,2.781175232,3.051358658,4.205795455,4.646243534,5.713482338,#VALUE!
3/21/03,1.298467092,2.116576205,1.856481934,1.839490734,2.58780995,2.526285172,4.081118568,4.488738453,4.254380841,5.793569162,#VALUE!
3/24/03,1.305994644,1.677059492,1.968699009,1.544656254,1.835158479,2.777141339,3.326106132,3.919182884,4.077946047,5.925314171,#VALUE!
3/25/03,2.013557337,1.619821906,1.332556509,2.087011916,1.690641505,2.212318889,3.551263341,4.14996374,4.674075908,5.18444332,#VALUE!
3/26/03,2.146849602,1.480565958,2.129766993,1.728461708,2.03665377,2.947152092,3.376985702,3.725967262,4.028333799,5.005702236,#VALUE!
3/27/03,1.692915452,1.251276497,2.118519452,1.866358988,2.347258719,2.809132796,3.675283556,3.501953803,4.692283052,5.940007519,#VALUE!
3/28/03,1.185495001,2.0187459,2.065684616,2.201417296,2.110571753,2.203164935,3.481671526,4.236793,4.543325883,5.452756067,#VALUE!
3/31/03,1.641814371,1.650074019,1.655958024,1.241317107,1.950214658,2.11809075,2.971396103,4.2919645,4.146148585,5.827826513,#VALUE!
4/1/03,1.984186294,1.311635677,1.634439185,1.783371164,1.530088563,2.714446407,3.343592762,4.001080226,4.375953548,5.382452792,#VALUE!
4/2/03,1.408439635,1.864386195,1.731662858,1.711406142,1.852320408,2.846579222,3.151925631,4.024698621,4.933728987,5.453285699,#VALUE!
4/3/03,2.021569349,1.307848934,1.773068654,1.885427829,1.927322855,2.596694808,3.179592231,4.326025969,3.938639517,5.69209591,#VALUE!
4/4/03,1.888688077,1.811199735,1.435719906,2.140370673,2.227582019,2.413522566,2.945723549,3.772322723,4.712235713,5.439466958,#VALUE!
4/7/03,1.672905802,1.709911398,1.239599468,1.927762128,2.18847348,2.926523367,3.134488334,4.332530051,4.485011032,5.947597594,#VALUE!
4/8/03,1.886766447,1.675735799,1.355952735,2.014449365,2.413943465,2.821384114,3.434547836,4.115098998,4.132760977,5.773408379,#VALUE!
4/9/03,1.821698241,1.44127643,1.383131979,1.435083528,1.925938527,2.907889081,3.798612091,3.568940828,4.146477571,5.660319414,#VALUE!
4/10/03,2.020644882,2.06830314,1.942803168,2.144776626,1.967740113,2.69297446,3.364371963,3.975844248,4.844272362,5.40632542,#VALUE!
4/11/03,1.258634825,1.905457755,2.036228969,1.886451998,2.120164196,2.889983225,3.104260557,3.644957284,4.890946254,5.453103646,#VALUE!
4/14/03,1.604883467,1.538376476,1.849900038,2.189579263,2.543059328,2.896234447,3.659296003,3.802029947,4.19618175,5.965937283,#VALUE!
4/15/03,1.647949277,1.590017064,1.778860972,1.59694102,2.316289773,3.105423058,3.904230156,4.309816702,4.669268796,5.417182891,#VALUE!
4/16/03,1.423769034,1.305229801,2.015834009,1.427765205,1.786125472,2.377179441,3.286903705,3.586963176,4.705419628,5.727695806,#VALUE!
4/17/03,1.856767912,1.922449282,2.160964485,1.932761618,2.31573025,2.223133654,2.990027397,4.392649244,4.798333851,5.402682897,#VALUE!
4/21/03,1.700429782,1.748964016,2.114745093,2.25094797,2.162440414,2.988509507,3.506243606,4.243526196,4.353500303,5.54722183,#VALUE!
4/22/03,1.665980021,1.596282808,2.053990125,1.468551348,2.20473909,2.586936022,3.992345215,4.039268327,4.045691119,5.000133625,#VALUE!
4/23/03,1.48576926,1.481139543,2.148954615,1.549392522,2.24268751,2.693711202,3.167427682,3.928451413,4.922727179,4.92141905,#VALUE!
4/24/03,2.081738185,1.298006273,2.091730955,2.086477787,1.854248029,3.044270518,3.713754187,4.222637783,4.032516022,5.341969178,#VALUE!
4/25/03,2.021839909,1.45672993,1.624987288,2.225292716,1.730009816,2.788124564,3.034275224,3.68971142,4.801845555,4.997403683,#VALUE!
4/28/03,1.617146861,1.63420338,1.73132474,1.446215802,2.178746422,2.637829776,3.594141856,3.595198889,4.019207243,5.647178134,#VALUE!
4/29/03,1.666131978,1.968125112,2.157739347,1.413593007,2.456515418,2.926435556,3.354138517,4.26125798,4.638206009,5.06945514,#VALUE!
4/30/03,1.425885659,1.269604841,1.597331105,1.533593126,1.84760669,2.577831994,3.751850771,3.595695258,4.205191471,5.756749031,#VALUE!
5/1/03,1.151090707,1.175603408,1.323775589,1.822136494,1.940963616,2.676275747,3.568688539,4.336656892,4.557561331,5.776174989,#VALUE!
5/2/03,1.725723424,1.531345949,1.4907141,2.053446092,2.161297798,2.411117346,3.85442618,3.742072146,4.246589866,5.292856309,#VALUE!
5/5/03,1.683247452,1.401329034,1.651567947,1.984376226,1.837234439,2.534842796,3.22219885,4.171470563,4.403968663,5.503888613,#VALUE!
5/6/03,1.347672798,1.271727184,1.72260667,1.77246906,1.695657976,2.234325191,3.065727851,3.611707572,4.686907941,4.764870405,#VALUE!
5/7/03,1.256722513,1.183065074,2.133055414,2.083015075,2.143621669,2.587640891,3.163763772,3.542342138,4.574476451,5.214252951,#VALUE!
5/8/03,1.78953955,1.836625597,1.342720559,1.450599139,2.405516107,2.213796758,2.71124266,3.575534376,4.291270961,5.500797967,#VALUE!
5/9/03,1.952092017,1.914954138,1.866307185,2.063158312,1.918894337,2.406894462,3.236824935,3.547766692,4.050526983,4.856121558,#VALUE!
5/12/03,2.039056156,1.991557608,1.801795974,1.254531398,1.973069924,2.463970428,3.157205292,3.332488078,4.391509896,5.244068114,#VALUE!
5/13/03,1.121663132,2.039774402,1.310900237,1.435157324,1.700033513,1.946711997,2.678806196,3.847500566,4.285436583,5.081708892,#VALUE!
5/14/03,1.552307963,1.450280531,1.616574508,1.849568512,2.256332727,2.121779808,2.704555826,3.570970259,4.43168584,4.729279427,#VALUE!
5/15/03,1.939136865,2.020347555,1.981536785,1.576593672,1.711642116,1.826931171,2.901317152,3.723956301,3.920379612,4.889411377,#VALUE!
5/16/03,1.448574898,1.372490226,1.287215117,1.301401917,1.817568428,2.417190412,3.105527723,3.423048783,3.669776531,5.099707191,#VALUE!
5/19/03,1.032716187,1.76015064,1.545908482,1.656116494,1.691400825,2.3704141,2.618506346,2.992811217,3.654807213,4.770494735,#VALUE!
5/20/03,1.80334169,1.610726283,1.260492757,1.676908403,1.878616257,2.288641526,3.126202775,3.06202321,4.330988163,4.820810341,#VALUE!
5/21/03,1.806108237,1.977821771,1.810550495,1.289197175,2.367465483,2.013877356,3.099534194,3.024039122,3.904999661,4.442246279,#VALUE!
5/22/03,1.613397664,1.691962903,1.677586489,1.413845894,1.998514858,2.391018641,2.342515163,3.376631989,3.971979839,4.960371947,#VALUE!
5/23/03,1.530169839,1.203678236,1.484071072,1.547236719,1.806550168,2.542534857,3.16835486,3.400334939,4.232173524,4.668708194,#VALUE!
5/27/03,1.355444536,2.049579425,2.088894786,1.980566118,1.384766344,1.928610086,2.565676322,3.826126479,3.968257983,4.923594967,#VALUE!
5/28/03,1.686563964,1.708114533,1.378185157,1.5916965,1.762718465,1.847273038,3.049401505,3.288759473,3.729490131,5.211777058,#VALUE!
5/29/03,1.752631919,1.860073326,1.362773279,1.744765006,2.268126075,1.917143021,3.091530241,3.07286926,4.013256402,4.429573613,#VALUE!
5/30/03,1.695839462,1.657431279,1.688418599,2.085288698,1.382898181,2.451426594,3.267290729,3.554613577,3.755653861,4.653388328,#VALUE!
6/2/03,1.997854857,1.60390874,1.695674209,1.157146398,1.407387639,1.90281188,3.241252112,3.159090998,3.648425666,4.878726133,#VALUE!
6/3/03,1.535549252,1.813398901,1.689369045,1.342624754,1.711375215,2.281621618,2.852848881,3.285107748,3.587419261,5.146246671,#VALUE!
6/4/03,2.065586654,1.257355388,1.568851138,1.932414563,1.99754743,1.647855585,2.918138214,3.421015137,3.930325998,4.35932581,#VALUE!
6/5/03,1.651596508,1.175989068,1.600398136,1.464248628,1.761913847,1.534726893,3.00242322,3.118271018,3.9115159,4.687525698,#VALUE!
6/6/03,2.078563503,1.901759556,1.156060373,1.940302466,1.726892453,1.558293729,3.100381949,3.383708413,4.357529758,5.18516434,#VALUE!
6/9/03,1.285624384,1.669209514,1.367524102,1.698154603,1.542123937,2.23486464,2.254164346,3.138872014,3.557711289,5.192698971,#VALUE!
6/10/03,1.456297483,1.822764411,1.072437918,1.072940005,1.531148447,2.26246206,2.55794314,3.066562707,3.498679863,4.994343201,#VALUE!
6/11/03,1.476799909,0.989429512,1.897909364,1.634342135,1.938522985,1.613738228,2.334450567,3.684408584,3.278281513,5.145337301,#VALUE!
6/12/03,1.999715626,1.57111227,1.268219274,1.338510149,1.232273317,1.860949833,2.913363409,2.947743918,3.727368096,5.038270162,#VALUE!
6/13/03,1.720196036,1.321189958,1.426917953,1.48618339,1.671976553,2.194390971,2.32905875,3.312154628,4.117010182,4.243418939,#VALUE!
6/16/03,1.021155847,1.662805517,1.686675945,0.972420705,1.737155287,2.41490998,2.15362335,3.259427805,3.240836567,4.302402167,#VALUE!
6/17/03,1.366302065,1.691364868,1.06997526,1.229374984,1.315020095,2.309534542,3.126095173,3.203994929,3.766837164,4.820585271,#VALUE!
6/18/03,1.143878238,1.153982721,1.829215403,1.506874025,1.898953864,2.577492478,2.398124366,2.93072954,4.21313923,4.940437686,#VALUE!
6/19/03,1.506550835,1.186141812,1.562626021,1.640706334,1.405347522,1.885370549,2.41780768,3.536678058,3.556182762,4.967656703,#VALUE!
6/20/03,0.855658034,0.876190816,1.205236398,1.253268972,2.082015998,2.079144309,2.414610903,3.047681486,3.773283745,4.814914114,#VALUE!
6/23/03,1.365498072,1.800519688,1.062923975,1.42017289,1.422915086,1.973992983,3.078755199,3.203425298,3.386768988,5.167782784,#VALUE!
6/24/03,1.547108019,1.32109161,1.18976333,0.91145784,1.836350575,2.367168808,2.69845371,2.804201075,4.062911178,4.38763668,#VALUE!
6/25/03,1.831042431,1.48217826,1.934816912,1.610664859,1.786342824,2.337468598,2.524373155,3.772252163,3.758357779,4.821692823,#VALUE!
6/26/03,1.772509161,1.191117175,1.57249929,2.054234556,1.578967744,2.083300532,3.276964648,3.630713806,3.674278096,4.553384673,#VALUE!
6/27/03,1.201796926,1.554360667,1.426896067,2.086728745,2.197086297,2.707769487,3.109794038,4.060400155,3.741838015,5.520954273,#VALUE!
6/30/03,1.237761431,1.201228421,1.623221014,1.216008392,1.380833149,2.300462584,2.506923596,4.009474592,4.446828812,5.378753571,#VALUE!
7/1/03,0.954478481,1.88499205,0.980864318,1.906353773,2.040343083,2.596597089,2.691066575,3.509153884,3.725458511,4.810641906,#VALUE!
7/2/03,1.433018773,1.253031941,1.326137906,1.457514063,1.671062611,1.835124192,3.348492528,3.658276885,3.957766588,5.454817239,#VALUE!
7/3/03,1.178858645,0.903500558,1.77945029,1.666895469,1.931918063,2.076114003,3.127724475,3.750719602,4.138608093,4.991213831,#VALUE!
7/7/03,1.385788462,1.700834382,1.524173385,1.839602733,2.144447917,2.422260876,3.581829133,4.16657128,4.570720691,5.37121607,#VALUE!
7/8/03,1.433262058,1.655316591,1.340302294,2.07247218,2.190944334,2.279635372,3.466744604,3.688201201,3.999340676,4.712311632,#VALUE!
7/9/03,1.221673801,1.287641567,1.483960405,1.718045633,1.518964267,2.439786865,2.933216642,3.915355632,3.981856208,4.697126203,#VALUE!
7/10/03,0.980054813,1.066427572,1.001068622,1.829571316,1.795406339,2.231555663,3.339648096,3.448876559,4.44935666,5.282229424,#VALUE!
7/11/03,1.373004248,1.714700904,1.819603388,1.082642633,1.714971655,2.278837929,2.728841661,3.69202583,4.118023945,5.010504704,#VALUE!
7/14/03,1.478667631,1.035475646,1.743687239,2.030752114,1.531033478,2.40093377,3.343006372,3.578056463,3.986364615,5.187536735,#VALUE!
7/15/03,1.784796163,1.299691607,1.904520572,1.520302699,1.627232526,2.138292007,3.085445455,3.988399871,4.036469742,4.989206646,#VALUE!
7/16/03,1.349699545,1.249902422,1.350704297,1.354311487,2.457000546,2.138123534,3.200150447,4.168605748,4.700984787,4.938202566,#VALUE!
7/17/03,1.729974976,1.529912656,1.107044484,1.521988547,2.217629442,2.078700878,3.417049773,4.395619789,4.298146313,5.161674681,#VALUE!
7/18/03,1.66858164,1.467517451,1.314121168,2.013319864,1.850324668,2.544096922,3.806901908,4.004953307,4.543528487,5.154899899,#VALUE!
7/21/03,0.861207133,1.116215426,1.135841812,2.111126555,2.444624904,3.032796862,4.033337399,3.768513333,4.818582348,5.460177881,#VALUE!
7/22/03,1.259099335,1.802706765,1.372357603,1.737509313,2.227679444,2.960039552,3.91805917,3.641383649,4.762146783,5.539022033,#VALUE!
7/23/03,0.94537881,0.945246382,1.785188979,2.091953612,2.012617207,2.141907318,3.795132627,4.477816577,4.466239341,5.635594415,#VALUE!
7/24/03,1.030979973,0.951242952,1.25911123,1.638316926,2.535300927,2.97299913,3.231406514,4.347362258,5.014211433,6.027585468,#VALUE!
7/25/03,1.62958138,1.331106956,1.18547952,2.093213168,2.477854098,2.92304141,3.137651338,4.080222614,4.731682603,5.879537063,#VALUE!
7/28/03,1.085207572,1.770156299,1.947234434,2.032482742,2.041446933,2.475735323,3.604389658,4.51331705,5.012800706,5.776200918,#VALUE!
7/29/03,1.913215958,1.275621759,1.258257715,1.303656092,1.715804949,2.535955173,3.678816337,3.956371739,4.526442077,6.074644899,#VALUE!
7/30/03,1.880114716,1.482533567,1.065976623,1.519536885,2.265699213,2.322085416,3.446155548,4.3760133,5.265849105,5.547859181,#VALUE!
7/31/03,1.468959127,1.242093597,1.409702991,1.557994039,2.663493204,2.425510366,3.673497853,4.097654765,4.669778956,6.111572779,#VALUE!
8/1/03,1.353787736,1.251000907,1.195169629,2.123914703,2.377866801,2.81774411,4.09560731,4.533540185,5.008855599,5.776000544,#VALUE!
8/4/03,1.780467139,0.980019511,1.400718399,1.483782369,2.373149684,3.225859618,4.176745542,4.226042341,5.338455625,5.64981912,#VALUE!
8/5/03,1.132965146,1.33430147,2.033125263,1.500078994,2.359966925,3.045784325,3.723136996,4.809271885,5.019915104,5.569702305,#VALUE!
8/6/03,1.745072295,1.73496901,1.624191617,2.187210395,2.649407522,2.448360695,3.883583176,4.366530224,5.087705585,5.439944752,#VALUE!
8/7/03,1.557122302,1.313679927,1.334160281,1.296785017,2.559416994,2.902915397,3.825728139,4.346220679,4.814356752,5.296618197,#VALUE!
8/8/03,1.155414794,0.981957048,2.01387094,1.61630325,2.055583382,3.026741109,3.720746666,4.578229733,4.905213437,6.232354344,#VALUE!
8/11/03,1.533561613,1.498036772,1.178727736,2.216620264,2.746481771,3.305521957,3.658952505,4.730917377,4.660110033,6.100554191,#VALUE!
8/12/03,1.294202174,1.947739785,2.038053912,1.667826443,2.273637093,2.785645992,4.124578189,4.341083108,5.042144978,6.063064315,#VALUE!
8/13/03,1.677922448,1.755073658,1.082173367,2.127709883,2.689381091,2.952686559,4.340549112,4.442444928,5.117800151,5.878894734,#VALUE!
8/14/03,1.260162721,1.427145646,1.682123706,1.587955985,2.587970906,2.953557401,3.449766443,4.484339946,4.91108397,6.314344248,#VALUE!
8/15/03,1.909416578,1.204579315,1.561211363,2.191504187,1.954480515,3.440607025,3.662312895,4.477173348,4.873062074,5.70868241,#VALUE!
8/18/03,1.806454405,1.166944604,1.545043653,1.352832866,2.105568185,2.865870555,4.131913882,4.428060893,5.05527556,5.78357161,#VALUE!
8/19/03,1.813109072,1.263286323,1.047167684,1.358126108,1.82327731,3.006978113,4.208255394,4.641236794,4.443877564,6.021450449,#VALUE!
8/20/03,0.986021308,1.207008228,1.412082432,2.011896685,2.384692183,2.625368063,4.166947484,4.938048367,4.47542625,5.69643569,#VALUE!
8/21/03,0.980682399,1.667380636,1.275192068,1.796474569,2.215201252,3.530309655,3.756206727,4.613025895,5.320656588,5.845064039,#VALUE!
8/22/03,1.802568062,1.412473014,1.061089536,1.86572541,2.27187518,3.26733302,4.111896979,4.624346952,5.303678624,5.982316588,#VALUE!
8/25/03,1.486928703,1.222484447,1.58904902,1.833913258,2.89056868,3.384661084,4.488709361,4.822139879,5.306924611,6.234356026,#VALUE!
8/26/03,1.349271887,1.214731345,1.857617332,2.023859306,2.7618952,3.068582849,4.459803601,4.310048355,5.007756125,6.258204588,#VALUE!
8/27/03,1.222734006,1.52588653,1.294866192,1.635841132,2.769142208,3.073085353,3.660159702,4.236329269,4.606906497,5.686594558,#VALUE!
8/28/03,1.402732567,1.377216769,1.297816339,1.853494453,2.660421004,2.991771967,4.392226237,4.566094902,4.897192025,5.6488271,#VALUE!
8/29/03,1.833814344,1.433584692,1.072944492,1.457525342,2.877054046,2.655743407,4.02937653,4.761098748,4.899804547,5.478438475,#VALUE!
9/2/03,1.463118228,1.625402638,2.039762918,1.730049946,2.510825013,3.03624697,4.055576448,4.252879518,5.273114536,6.134581226,#VALUE!
9/3/03,1.566158221,1.340872184,1.557639597,1.647635921,2.41967756,3.297851692,4.534940057,4.724410957,5.58323424,6.30053768,#VALUE!
9/4/03,1.659465941,1.776547692,1.057227564,1.52666099,2.595010809,3.145721698,4.464057154,4.519904687,4.764764602,6.370729458,#VALUE!
9/5/03,1.509898132,1.315547303,1.767848163,1.667471126,2.489422661,3.231105046,3.477695574,4.569164542,4.714535122,5.499964495,#VALUE!
9/8/03,1.024929887,1.80698686,1.577582682,2.117370951,2.582478321,2.52076514,3.674860429,4.859657546,4.745754098,5.710038174,#VALUE!
9/9/03,1.26933541,1.234660204,1.903573251,2.161287331,2.433049045,2.6787407,3.471127574,4.750319083,5.316991734,6.255676074,#VALUE!
9/10/03,1.921279125,1.823299208,1.427700207,1.210116118,2.223845766,3.179634472,3.993514982,4.665498586,5.134558963,5.757819597,#VALUE!
9/11/03,1.1073766,1.58390039,1.745241998,1.887320053,2.249078965,3.142059683,3.267140582,3.871169153,4.904890553,5.964069427,#VALUE!
9/12/03,1.153739848,1.387040881,1.49740157,1.402802742,1.716314424,2.539414977,3.543910939,4.215748127,4.789674777,5.898828389,#VALUE!
9/15/03,1.000323673,1.78693822,1.895279059,1.445724396,2.564454214,2.907188824,3.66271852,4.560380606,5.053782119,5.704194914,#VALUE!
9/16/03,1.183595542,1.395961009,1.924063805,1.977033048,1.723736329,2.7985761,3.125184853,4.707345931,5.143900702,5.886032028,#VALUE!
9/17/03,0.993959918,1.439657993,1.320651822,1.665754895,2.278668697,2.658483565,3.389352238,3.76309508,5.146125958,5.713437622,#VALUE!
9/18/03,1.697489382,1.586677575,1.504324539,1.43205573,1.926390622,2.976498159,3.84685763,4.642301878,4.332885287,5.761204567,#VALUE!
9/19/03,1.856170427,1.87533967,1.078242379,1.359669285,2.15492121,2.744663898,3.226462353,3.706703842,5.104579232,5.26649618,#VALUE!
9/22/03,1.731155499,1.863398457,1.656931389,1.699728066,2.485332075,2.452147879,3.381677059,4.688052875,4.86164896,5.94334347,#VALUE!
9/23/03,1.648416346,1.772375169,2.017058075,1.87532059,1.837386897,2.252508918,3.634157391,4.127543455,4.987108314,5.915842288,#VALUE!
9/24/03,1.324408127,1.745680655,1.902432366,1.86675305,2.021141911,2.739741391,3.286584789,4.317683807,4.402816653,5.362083186,#VALUE!
9/25/03,1.335890772,1.139265705,1.928905262,2.106403289,2.581596539,2.524067076,3.287599799,3.656446959,4.557340693,5.857117272,#VALUE!
9/26/03,1.539791407,1.057210289,1.93911838,1.586811923,2.254644673,2.119785083,3.262726466,4.200478269,4.64514302,5.284988139,#VALUE!
9/29/03,1.08648758,1.185856257,1.244001666,2.016645381,1.931656495,2.441507972,3.387760988,4.35933243,4.196867811,5.56355594,#VALUE!
9/30/03,0.987553601,1.51033526,1.153405328,2.049368179,1.908284751,2.692930518,3.367289289,3.930510404,4.505239572,5.501271383,#VALUE!
10/1/03,0.911196116,1.803987214,1.39609912,1.350239565,1.538949017,2.696541453,3.003155651,3.476241721,4.728343695,5.23061238,#VALUE!
10/2/03,1.78371263,1.311665829,1.059546212,1.228996549,1.776712883,2.051397836,3.628221832,3.831546515,4.632760558,5.595265712,#VALUE!
10/3/03,1.132917745,1.064062242,1.947201058,1.41119025,1.877706706,3.027962996,3.894301432,3.813103305,4.577532618,5.274124678,#VALUE!
10/6/03,1.605902372,1.747639747,1.849272002,1.893314256,1.868640333,2.771396246,3.271746385,4.491822811,4.807282644,5.356898896,#VALUE!
10/7/03,1.531486726,1.13309767,1.932495049,2.080663692,2.264086926,2.567186681,3.633921064,3.928255088,5.06751632,5.248052557,#VALUE!
10/8/03,1.688581207,1.880082252,1.771884102,1.433740495,1.85894548,2.855337691,3.323849703,3.757193645,4.841371609,6.14851185,#VALUE!
10/9/03,1.422452399,1.020743748,1.802544866,1.265761332,1.87834997,2.751046156,4.049223174,4.166249685,5.129388235,5.303059724,#VALUE!
10/10/03,1.021111186,1.343353783,1.773174609,2.081695336,1.947486533,2.506620865,4.029851403,4.213019464,4.798726936,5.412105767,#VALUE!
10/14/03,1.233568707,1.630123127,1.17987889,1.76918942,2.630693245,2.748793773,3.407740845,4.145809459,4.670494018,6.296331914,#VALUE!
10/15/03,1.302919254,1.548399739,1.378562109,1.664850836,1.890187023,3.302043658,3.702466113,4.838742648,5.06980071,6.135433493,#VALUE!
10/16/03,1.152293736,1.886656617,1.164689807,1.572688776,2.705187929,2.756748867,3.582835997,4.663392963,4.677594124,5.625831359,#VALUE!
10/17/03,1.418847869,1.909638095,1.631610509,2.131713409,2.12004217,2.414042353,4.008098233,4.625863188,4.843206564,6.157367156,#VALUE!
10/20/03,1.853809283,1.778733211,1.762759806,2.182679145,2.27581566,2.784293514,4.132721341,4.873192334,5.394105336,6.166741426,#VALUE!
10/21/03,1.311233138,1.053976239,1.857316637,1.340155565,2.334735904,2.680316159,3.962643099,4.802443952,4.704129797,6.035410693,#VALUE!
10/22/03,1.230863254,1.845793957,1.228890443,2.125294005,2.493892011,2.543345786,3.832546671,4.143309205,4.857485707,5.927381934,#VALUE!
10/23/03,0.935960205,1.125353795,1.530379491,2.290354155,2.003141474,2.787993012,3.811829337,3.968288371,4.941984144,6.145655281,#VALUE!
10/24/03,1.689409087,1.542745887,1.961173294,1.569447501,2.654906783,2.923395411,3.792349914,4.324018408,4.582941275,5.210839102,#VALUE!
10/27/03,1.686047673,1.494989912,1.141344789,1.510688478,2.637300947,3.273941659,3.991442491,4.119464609,4.932650658,5.676473708,#VALUE!
10/28/03,1.443315835,1.601811979,1.454537747,1.84804839,1.873383809,2.872241971,3.583554708,4.011206683,5.100129832,5.700099799,#VALUE!
10/29/03,1.774752408,1.518469402,1.600116578,1.679987024,2.493517041,2.610347352,3.41757503,4.541398754,4.901722675,5.703554283,#VALUE!
10/30/03,1.053078782,0.967082198,2.031293488,2.308664988,2.250841755,2.604992152,3.746022436,4.616165095,5.189898565,5.78370631,#VALUE!
10/31/03,1.323970653,1.138462368,1.592671872,2.261059242,2.415609804,2.499624291,3.704794093,3.97412899,4.451871272,5.437627446,#VALUE!
11/3/03,1.03861897,1.605216177,1.252842151,1.351973142,2.334113397,3.235447051,4.103550175,4.378651818,4.955121711,5.424345055,#VALUE!
11/4/03,1.067080132,1.578346295,1.737429715,1.976762479,2.693595199,2.43925956,3.821012539,4.54874455,4.919737077,5.638359904,#VALUE!
11/5/03,1.852903464,1.222495073,1.76746373,1.987683895,2.907320635,2.553159418,3.531311786,4.709661022,5.06015883,5.738320157,#VALUE!
11/6/03,1.302675064,1.264654556,1.721035787,1.910620576,2.70740756,2.749299973,3.56777502,4.769408842,4.817083727,5.484562462,#VALUE!
11/7/03,1.321208081,1.07633067,1.908291875,1.697437249,2.469024817,2.73568887,3.504051304,4.83204259,5.290153981,5.90453377,#VALUE!
11/10/03,1.72817606,1.948497767,1.986606611,2.280180331,2.539023592,2.662947308,3.96690701,4.671798127,5.433753245,6.022284656,#VALUE!
11/12/03,1.869939171,1.470557433,1.597474147,1.745030798,2.525751465,3.177050736,3.842184594,4.078783872,4.828013642,5.634695877,#VALUE!
11/13/03,1.349377306,1.02757736,1.587635608,1.418073252,2.910606553,2.512170238,4.024511631,4.214169509,4.952242157,5.729843906,#VALUE!
11/14/03,1.005903571,1.924134869,1.363894188,2.005331728,1.848185786,2.513751451,3.298766785,4.502009367,4.782234872,5.35888945,#VALUE!
11/17/03,1.524409975,1.355757124,1.400468806,2.211374467,2.556840897,3.176442652,3.298076805,4.283001052,5.146319412,5.729396136,#VALUE!
11/18/03,1.581660733,1.054871625,1.288947304,1.985309129,2.706823192,3.071006516,3.719809982,3.893129101,4.703775686,5.975589639,#VALUE!
11/19/03,1.300898747,1.549883166,1.659828796,2.260396819,2.433230951,2.838171278,3.643219861,4.426979992,4.788728605,5.752675913,#VALUE!
11/20/03,1.786228587,1.534698167,1.22177877,1.934775982,2.196746309,2.819641553,4.070587148,4.075014701,4.835470547,5.853791633,#VALUE!
11/21/03,1.199120999,1.297871899,1.129162539,1.507867417,2.015952428,2.955999242,4.071206501,3.724882878,4.587672848,5.177587112,#VALUE!
11/24/03,1.676160608,1.605532255,1.105549438,2.249503779,2.150635433,2.98134755,4.153437986,4.087293914,4.562537617,6.081391501,#VALUE!
11/25/03,1.467285183,1.744812613,1.260101404,1.683777942,2.067097958,2.476058006,3.575136104,4.24661766,4.861591602,5.62081782,#VALUE!
11/26/03,1.783251633,1.554255765,1.671080342,2.242402886,2.773742144,2.518257301,4.167972073,4.063487685,4.446793916,5.228496222,#VALUE!
11/28/03,0.983406135,1.760382824,1.045824329,1.689762902,2.642144353,2.837594962,3.614208803,4.23369247,4.395967653,5.480392117,#VALUE!
12/1/03,1.520973298,1.582483945,1.333142437,1.600033469,2.247131451,3.200291587,4.124324304,4.238149567,4.691067684,5.81198267,#VALUE!
